Year,UNIT_MEASURE,SEX,AGE,Value
1991,_%,F,Total,50.11
1991,_%,F,0-14,11.44
1991,_%,F,15-29,11.97
1991,_%,F,15-49,25.15
1991,_%,F,15-64,33.41
1991,_%,F,65+,5.25
1991,_%,F,75+,2.59
1991,_%,F,85+,0.22
1991,_%,F,100+,0.00
2013,_%,F,0-4,2.40
2013,_%,F,5-9,2.44
2013,_%,F,10-14,2.66
2013,_%,F,15-19,3.34
2013,_%,F,20-24,3.15
2013,_%,F,25-29,3.49
2013,_%,F,30-34,3.51
2013,_%,F,35-39,3.49
2013,_%,F,40-44,3.39
2013,_%,F,45-49,3.71
2013,_%,F,50-54,3.98
2013,_%,F,55-59,3.77
2013,_%,F,60-64,3.35
2013,_%,F,65-69,2.39
2013,_%,F,70-74,2.28
2013,_%,F,75-79,1.98
2013,_%,F,80-84,1.10
2013,_%,F,85-89,0.42
2013,_%,F,90-94,0.10
2013,_%,F,95-99,0.01
2013,_%,F,100-104,0.00
2013,_%,F,105-109,0.00
2013,_%,F,110-114,0.00
2013,_%,F,115-120,0.00
2013,_%,F,Unknown,0.00
2013,_%,F,Total,50.94
2013,_%,F,0-14,7.50
2013,_%,F,15-29,9.97
2013,_%,F,15-49,24.06
2013,_%,F,15-64,35.15
2013,_%,F,65+,8.29
2013,_%,F,75+,3.62
2013,_%,F,85+,0.54
2013,_%,F,100+,0.00
